Area_Axon,Centroid_X,Centroid_Y,Perimeter_Axon,AxonDiameter_MinFeret,AxonDiameter_Circle,AxonDiameter_ShapeAdjustedEllipse
0.89,41,-44.3,3.89,0.81,1.064781,0.668553
0.14,40.1,-44.2,1.37,0.39,0.422308,0.342588
0.63,42.3,-43.1,3.3,0.64,0.89585,0.555022
0.31,43,-43,2.35,0.54,0.628414,0.380301
0.39,43.8,-43.1,2.4,0.63,0.704851,0.504448
0.79,41,-43.3,3.44,0.78,1.00318,0.707186
0.99,42,-42.3,4.04,0.79,1.123008,0.723608
0.22,41,-42.6,2.02,0.4,0.529391,0.310783
0.72,40.2,-42.5,3.27,0.79,0.957704,0.681228
0.78,45,-42.9,3.74,0.68,0.99681,0.599871
0.64,44.4,-42.4,3.25,0.73,0.902932,0.581348
0.54,45.1,-41.8,2.86,0.67,0.829396,0.578126
0.89,46.2,-42,3.76,0.74,1.064781,0.709071
0.64,43.9,-41.9,3.29,0.63,0.902932,0.569474
0.45,47.8,-41.7,2.75,0.52,0.757132,0.480125
1,42.1,-41.3,4.15,0.7,1.128665,0.701237
1.36,40.3,-41.3,4.55,1.1,1.316239,0.912746
1.25,42.3,-40.3,4.47,0.89,1.261886,0.835503
0.69,43.1,-39.5,3.71,0.69,0.93754,0.52173
0.64,42.2,-39.2,3.53,0.89,0.902932,0.511202
0.48,43,-38.5,2.61,0.59,0.781962,0.585606
0.21,43.1,-38,1.94,0.33,0.517219,0.311669
0.26,44,-37.8,2.34,0.4,0.575509,0.308703
0.28,43.8,-38.4,2.28,0.55,0.597234,0.350265
0.2,44.1,-38.7,1.71,0.39,0.504754,0.365406
0.12,44.6,-38.7,1.34,0.32,0.390981,0.276305
1.31,45.2,-38.2,4.55,1.07,1.291816,0.864266
0.49,42,-37.2,2.8,0.57,0.790066,0.522799
0.81,41.2,-36.6,3.68,0.81,1.015799,0.646805
0.75,41.3,-35.7,3.75,0.68,0.977453,0.568746
0.42,44.8,-35.9,2.41,0.56,0.731459,0.566354
1.03,45.5,-36.6,3.97,0.8,1.14547,0.790285
1.06,52.7,-39.5,4.03,0.81,1.162032,0.800691
0.2,51.7,-39.3,1.86,0.35,0.504754,0.312794
0.66,51.9,-38.8,3.18,0.76,0.916932,0.631872
1.35,53,-38.5,4.32,1.11,1.311391,1.015608
0.52,51.3,-37.3,3.02,0.53,0.813892,0.498451
0.5,50.5,-35.5,2.89,0.55,0.798087,0.508648
0.86,52.2,-35.3,3.99,0.64,1.046681,0.614825
0.52,54.9,-35.7,2.67,0.66,0.813892,0.637776
0.76,56,-35.6,3.81,0.58,0.983948,0.564803
1.25,54.8,-34.7,4.51,0.81,1.261886,0.822352
0.2,48.7,-35.2,1.86,0.36,0.504754,0.312794
0.38,47.8,-35.2,2.71,0.43,0.695756,0.396115
0.8,47.7,-34.6,3.78,0.7,1.009509,0.609414
0.5,46.6,-35.1,2.84,0.55,0.798087,0.524253
0.32,45.8,-35.3,2.14,0.5,0.63847,0.473451
0.18,49,-34.9,1.67,0.35,0.478852,0.326707
0.11,49.3,-35.2,1.23,0.35,0.374336,0.292318
1.98,51.8,-34.4,5.96,1.12,1.588173,0.955262
0.26,55.9,-30.7,2,0.55,0.575509,0.395201
0.17,56.6,-30.9,1.74,0.34,0.465361,0.28187
0.39,56.6,-30.6,2.8,0.44,0.704851,0.390238
0.2,55.3,-31.1,1.74,0.38,0.504754,0.352279
0.16,56.1,-31.1,1.68,0.31,0.451466,0.275531
0.45,54.5,-31.3,2.57,0.72,0.757132,0.54549
0.48,46.7,-32.6,2.87,0.51,0.781962,0.487388
0.71,47.4,-32,3.17,0.84,0.95103,0.714511
1.19,49.2,-31.5,4.84,0.72,1.231228,0.691499
0.98,53.9,-32.2,4.4,0.72,1.117322,0.625983
0.75,44.2,-31.3,3.45,0.93,0.977453,0.651507
0.27,45.1,-31.2,2,0.44,0.586472,0.418439
0.63,45.7,-30.8,3.27,0.84,0.89585,0.563353
0.65,46.8,-30.4,3.54,0.63,0.909959,0.518837
0.78,47.4,-29.8,3.66,0.78,0.99681,0.620781
0.93,46.5,-29.1,4.06,0.66,1.088445,0.660971
0.88,46,-27.2,3.88,0.94,1.058782,0.661443
0.82,45,-26.7,3.74,0.72,1.02205,0.640016
0.24,45.1,-27.3,2.23,0.39,0.552931,0.299914
0.53,44.6,-27.6,3.17,0.64,0.821681,0.474267
0.67,46,-28.2,3.4,0.69,0.923852,0.573214
1.52,50.7,-26.7,5.19,1.23,1.391512,0.845045
0.95,50.6,-25.5,4.14,0.77,1.100087,0.658904
0.85,47.1,-26.1,3.61,0.97,1.040578,0.716567
0.77,43,-30.4,3.54,0.81,0.9904,0.645406
1.74,48.4,-25.5,5.31,1.26,1.488812,0.97374
0.89,47,-22.3,3.79,0.79,1.064781,0.698987
1.16,47.7,-20.2,4.04,0.96,1.21561,0.919924
0.74,45.2,-18.9,3.16,0.82,0.970915,0.778898
0.33,44.5,-22.2,2.23,0.53,0.648369,0.454417
0.54,46,-18.5,2.97,0.58,0.829396,0.538811
0.67,44.9,-17.6,3.04,0.85,0.923852,0.717734
1.06,44.1,-18.1,4.05,1.06,1.162032,0.793031
0.96,46.2,-16.7,4.03,0.87,1.105862,0.697206
0.65,47.2,-16.6,2.93,0.83,0.909959,0.757042
0.63,47.7,-15.7,3.19,0.61,0.89585,0.587727
0.83,46.5,-15.8,3.44,0.97,1.028263,0.765674
0.21,45.6,-15.9,1.71,0.45,0.517219,0.396952
1.01,44,-16.8,4.06,0.8,1.134295,0.737318
0.93,44.8,-15.4,3.74,0.83,1.088445,0.764054
0.58,43.7,-16.2,3.56,0.5,0.859566,0.449589
1.52,43,-15.8,4.76,1.11,1.391512,0.985815
0.47,41.8,-16.7,2.75,0.56,0.773774,0.509444
0.17,41.3,-17.4,1.61,0.35,0.465361,0.322511
1.07,41.6,-15.6,3.91,1.16,1.1675,0.867092
0.36,42.5,-14.5,2.29,0.59,0.677199,0.492041
0.18,45.7,-15,1.69,0.36,0.478852,0.319515
0.21,47.8,-15.1,1.69,0.42,0.517219,0.41019
0.63,47.2,-14.6,2.97,0.79,0.89585,0.682274
0.63,46.5,-14.8,3.31,0.63,0.89585,0.55233
0.42,43.1,-14.6,2.48,0.6,0.731459,0.528339
0.99,41.1,-14.5,3.93,0.86,1.123008,0.76047
1.16,44.3,-13.5,3.96,1.15,1.21561,0.972385
0.55,45.3,-14.2,2.71,0.72,0.837041,0.683084
0.63,44.1,-14.4,3.33,0.65,0.89585,0.547067
0.33,43.4,-13.7,2.18,0.56,0.648369,0.477276
0.15,43.7,-13.1,1.47,0.38,0.43713,0.321863
0.56,46.3,-14.1,2.86,0.72,0.844616,0.611728
0.92,47.3,-13.6,3.56,0.93,1.082578,0.842496
0.4,46.5,-13.4,2.49,0.55,0.713831,0.486524
0.82,45.7,-13.3,3.41,0.81,1.02205,0.766036
0.18,42.6,-13.9,1.71,0.33,0.478852,0.31285
0.13,42,-14.3,1.51,0.32,0.406946,0.249571
0.15,41.8,-14,1.51,0.33,0.43713,0.303924
0.79,42,-13.3,3.45,0.8,1.00318,0.702984
0.45,48.9,-12.5,2.49,0.7,0.757132,0.589186
0.44,48.2,-12.4,2.48,0.6,0.748672,0.571471
1.01,47,-12.2,3.78,1.03,1.134295,0.852617
0.33,46.1,-12.6,2.27,0.44,0.648369,0.438876
0.8,44.8,-12.3,3.49,0.76,1.009509,0.699994
0.47,43.1,-12.9,2.52,0.75,0.773774,0.619566
0.5,43.8,-12.2,2.79,0.67,0.798087,0.541631
0.76,42.8,-11.7,3.31,0.92,0.983948,0.723227
0.69,44.1,-11.5,3.25,0.68,0.93754,0.646638
0.34,45.9,-11.9,2.19,0.53,0.658119,0.496624
0.44,46.4,-11.3,2.56,0.63,0.748672,0.531002
0.96,47.7,-11.1,3.65,1.02,1.105862,0.852011
0.96,46.1,-10.7,3.8,0.82,1.105862,0.776209
0.36,45.4,-11.6,2.32,0.55,0.677199,0.47846
0.43,45.1,-11,2.45,0.68,0.740115,0.565937
0.77,44.2,-10.8,3.51,0.8,0.9904,0.655251
0.27,43.4,-10.4,1.94,0.52,0.586472,0.449392
0.84,47.6,-10.2,3.37,0.85,1.034439,0.827359
0.92,46,-9.7,3.78,0.82,1.082578,0.736243
0.8,44.9,-10.1,3.52,0.9,1.009509,0.68839
0.44,50.2,-9.6,2.48,0.59,0.748672,0.571471
0.25,49.4,-9.2,1.84,0.53,0.564333,0.450397
1.25,47.8,-9.1,4.78,0.8,1.261886,0.748277
0.56,50.4,-8.8,3.06,0.71,0.844616,0.537828
0.66,43.8,-9.9,3.11,0.67,0.916932,0.661661
0.75,42.6,-10.7,3.42,0.71,0.977453,0.662179
0.13,42.8,-10.1,1.34,0.4,0.406946,0.315859
0.62,42.2,-9.5,3.28,0.56,0.888712,0.548904
0.34,41.5,-9,2.56,0.39,0.658119,0.375435
0.47,40.7,-9.7,2.95,0.57,0.773774,0.45455
0.24,41.2,-9.9,1.91,0.41,0.552931,0.38425
0.06,42.2,-9.9,0.9,0.22,0.276465,0.222091
1.03,47.4,-8.3,3.85,0.89,1.14547,0.8436
1.15,46.3,-7.8,4.5,0.81,1.210359,0.738758
0.54,48.7,-8.2,2.8,0.73,0.829396,0.604776
0.22,49.4,-7.5,1.96,0.37,0.529391,0.32556
0.79,50.4,-7.6,3.24,0.86,1.00318,0.82548
0.18,51.4,-7.7,1.57,0.42,0.478852,0.376041
0.56,48.4,-7.1,2.81,0.7,0.844616,0.637572
0.16,39,-10.8,1.48,0.38,0.451466,0.354715
0.74,38,-11.8,3.44,0.87,0.970915,0.642686
0.23,38.7,-12.7,1.76,0.5,0.541289,0.435743
0.26,38.8,-13.4,1.87,0.51,0.575509,0.464256
0.16,39.2,-12.8,1.47,0.38,0.451466,0.361937
0.88,41.1,-13.6,3.56,0.95,1.058782,0.779087
0.11,39.7,-12.9,1.28,0.3,0.374336,0.265851
0.21,40.2,-14.2,1.72,0.46,0.517219,0.39106
0.58,39.5,-13.7,3.32,0.78,0.859566,0.495273
0.25,38.5,-14.2,2.02,0.41,0.564333,0.367054
0.16,40.1,-14.8,1.73,0.29,0.451466,0.263478
1.17,39.1,-15.1,3.97,1.1,1.220838,0.981981
0.36,38,-15.6,2.79,0.44,0.677199,0.356782
0.56,36.6,-15.8,3.06,0.65,0.844616,0.537828
0.17,37.9,-15.1,1.52,0.38,0.465361,0.36952
0.11,37.4,-14.9,1.29,0.25,0.374336,0.261641
0.15,36.9,-15.1,1.46,0.36,0.43713,0.327093
0.29,36.3,-15,1.96,0.55,0.607805,0.503037
0.72,38.1,-16.3,3.46,0.72,0.957704,0.612682
1.04,36.6,-16.7,3.87,0.97,1.151017,0.846996
0.78,42.4,-17.1,3.98,0.63,0.99681,0.547802
0.47,43.2,-17.4,2.93,0.73,0.773774,0.459233
0.85,42.1,-18.4,3.94,1,1.040578,0.617504
1.04,40.7,-18.7,3.84,1.04,1.151017,0.86282
0.83,43.3,-19,3.47,0.87,1.028263,0.750363
0.95,43.9,-19.5,4.08,0.86,1.100087,0.674093
0.64,38.3,-18.5,3.17,0.64,0.902932,0.607836
0.59,42.4,-22.9,2.89,0.76,0.866944,0.651215
0.31,41.7,-23.1,2.12,0.5,0.628414,0.45907
0.27,43.5,-23.6,2.33,0.46,0.586472,0.324742
0.54,43.6,-24.5,2.78,0.78,0.829396,0.614864
0.39,40,-24.6,2.51,0.61,0.704851,0.462482
0.58,39.1,-24.7,3.15,0.62,0.859566,0.537051
0.44,39.7,-25.5,2.58,0.56,0.748672,0.52257
0.68,43.4,-26,3.36,0.6,0.930721,0.596189
0.62,40.8,-26.3,3,0.75,0.888712,0.64812
0.58,39.6,-26.4,3.57,0.5,0.859566,0.447926
0.22,40,-26.7,2.32,0.47,0.529391,0.257699
0.26,39.7,-27.3,2.14,0.43,0.575509,0.351441
0.53,38.8,-27.3,3.08,0.57,0.821681,0.495279
0.87,39.7,-27.9,3.76,0.87,1.052749,0.686929
0.68,42.9,-28.4,3.53,0.66,0.930721,0.550942
0.72,44.2,-28.5,3.59,0.62,0.957704,0.577167
0.52,41.2,-33.1,3.29,0.51,0.813892,0.439827
0.75,40,-33,3.99,0.62,0.977453,0.52118
1.23,41,-33.6,5.27,0.83,1.25175,0.640639
0.63,39.8,-34.2,3,0.77,0.89585,0.665539
0.34,42.1,-37.9,2.18,0.58,0.658119,0.50243
0.65,38.9,-42.5,3.21,0.6,0.909959,0.607162
0.81,38.8,-43.2,3.5,0.75,1.015799,0.7091
0.09,39.7,-43,1.17,0.27,0.3386,0.235485
0.05,39.9,-43.3,0.88,0.22,0.252377,0.172767
0.09,39.8,-43.5,1.25,0.24,0.3386,0.20952
0.16,39.4,-43.7,1.7,0.31,0.451466,0.270514
0.24,33.9,-13.4,1.87,0.48,0.552931,0.401745
0.3,33.4,-14,2.04,0.49,0.618195,0.476717
0.1,34.6,-14,1.19,0.35,0.356915,0.26836
0.31,34.3,-14.5,2.07,0.53,0.628414,0.486945
0.11,33.4,-14.5,1.31,0.25,0.374336,0.253922
0.06,33.5,-14.8,1.01,0.23,0.276465,0.174223
0.17,34,-14.1,1.83,0.34,0.465361,0.261567
0.08,33.9,-13.8,1.02,0.29,0.319235,0.274278
0.05,34.5,-13.7,0.93,0.19,0.252377,0.156952
0.19,35.2,-14.5,1.62,0.45,0.491974,0.381701
1.05,32.7,-15.1,3.87,1.08,1.156538,0.860693
0.61,33.6,-15.5,2.9,0.81,0.881516,0.685307
0.07,33.9,-15,1.04,0.24,0.298617,0.204643
0.31,33.5,-16.3,2.11,0.61,0.628414,0.464085
0.1,32.2,-15.7,1.19,0.27,0.356915,0.26836
0.09,31.8,-15.6,1.09,0.28,0.3386,0.282259
0.05,31.7,-15.8,0.87,0.24,0.252377,0.176663
0.11,32.7,-15.8,1.39,0.3,0.374336,0.229387
0.08,32.7,-16.1,1.14,0.25,0.319235,0.208889
0.09,34.1,-16.8,1.14,0.31,0.3386,0.248836
0.27,34.9,-17.7,2.01,0.45,0.586472,0.414083
0.16,34.3,-18,1.5,0.39,0.451466,0.342194
0.65,34.7,-18.5,3.25,0.75,0.909959,0.593812
0.48,33.5,-17.9,3.08,0.49,0.781962,0.438087
0.44,33.6,-19.2,3.12,0.47,0.748672,0.388455
0.62,32.8,-18.9,3.71,0.55,0.888712,0.459993
0.55,32,-19.9,3.33,0.59,0.837041,0.462387
0.84,36.8,-19.8,3.93,0.71,1.034439,0.610737
0.29,36.5,-20.9,2.26,0.41,0.607805,0.371151
0.75,37.6,-22.2,3.4,0.86,0.977453,0.669654
0.58,36.9,-21.7,2.92,0.67,0.859566,0.618172
0.22,36.7,-22.5,1.87,0.37,0.529391,0.352597
0.7,37.1,-23.1,3.25,0.73,0.944309,0.660733
0.96,35.6,-23.5,3.71,0.84,1.105862,0.817968
0.22,33.2,-24.4,1.86,0.43,0.529391,0.356095
0.06,32.4,-24.7,0.92,0.26,0.276465,0.209086
0.07,32.2,-24.5,1.02,0.21,0.298617,0.21276
0.12,31.9,-24.8,1.49,0.24,0.390981,0.230175
0.89,33.3,-25.1,3.73,0.77,1.064781,0.719685
1.09,31.7,-25.5,4.76,0.79,1.178361,0.63722
0.25,30.5,-25.4,2.41,0.38,0.564333,0.2838
0.31,30.6,-26.3,2.46,0.43,0.628414,0.355265
0.73,30.7,-26.9,3.68,0.66,0.964332,0.56558
0.14,30.7,-27.4,1.46,0.33,0.422308,0.293167
0.29,30,-27.6,2.35,0.44,0.607805,0.34984
0.45,31.5,-27.3,2.89,0.51,0.757132,0.443991
0.1,32.1,-27.2,1.42,0.24,0.356915,0.197562
0.09,31.7,-26.9,1.21,0.24,0.3386,0.22122
0.13,32.2,-27.8,1.36,0.4,0.406946,0.30412
0.18,32.6,-27.7,1.67,0.42,0.478852,0.326707
0.54,33.4,-27.6,3.53,0.55,0.829396,0.418677
0.37,37.9,-27.4,2.96,0.41,0.68654,0.340969
0.61,33.3,-30.6,3.49,0.51,0.881516,0.490242
0.51,31.6,-31.6,3.44,0.47,0.806028,0.405458
0.35,31.2,-32.3,2.44,0.53,0.667727,0.419262
0.88,31.1,-33.4,4.18,0.62,1.058782,0.591093
0.71,36.3,-32.2,3.56,0.76,0.95103,0.574393
0.19,35.7,-32.4,1.58,0.44,0.491974,0.413537
0.83,37.5,-32.6,3.79,0.74,1.028263,0.636394
0.52,35.1,-33.2,3.19,0.54,0.813892,0.459162
0.97,35.3,-33.8,4.41,0.84,1.111606,0.616329
0.89,33.3,-33.8,4.18,0.75,1.064781,0.599217
0.81,31.7,-34,3.42,0.87,1.015799,0.745195
0.29,30.2,-32.5,2.19,0.62,0.607805,0.390803
0.18,29.5,-32.5,1.64,0.37,0.478852,0.338715
0.35,30.6,-33.9,2.5,0.44,0.667727,0.403306
0.92,36.7,-34.5,4.19,0.71,1.082578,0.621795
0.88,37.4,-35.7,3.71,0.81,1.058782,0.715264
0.58,33.5,-37.2,3.24,0.78,0.859566,0.51367
0.19,34.6,-37.8,1.64,0.4,0.491974,0.369783
0.78,33.3,-37.8,4.45,0.61,0.99681,0.473818
1.03,34.7,-38.5,4.22,0.97,1.14547,0.709437
1.43,34.4,-50.2,4.82,0.92,1.349687,0.880771
1.42,32.4,-50.7,4.88,1.05,1.34496,0.854072
0.88,36.7,-52.3,3.91,0.75,1.058782,0.65325
0.16,35.5,-52.8,1.56,0.36,0.451466,0.313674
0.3,31.3,-51.6,2.35,0.46,0.618195,0.364858
1.08,32.9,-52.8,4.47,0.89,1.172943,0.689255
0.43,34.2,-52.6,2.93,0.43,0.740115,0.411713
0.08,35.1,-52.6,1.11,0.31,0.319235,0.219378
0.91,36.4,-53.3,4.2,0.74,1.076678,0.611426
0.82,34.7,-53.2,4.32,0.59,1.02205,0.520458
0.69,36.4,-55.9,3.51,0.62,0.93754,0.566125
0.68,33,-56.1,3.92,0.58,0.930721,0.476173
0.73,34.8,-57.3,3.95,0.6,0.964332,0.511819
0.83,36.2,-60.5,3.94,0.8,1.028263,0.599401
1.05,33.9,-60.5,4.28,0.7,1.156538,0.711135
0.13,32.6,-60.3,1.47,0.29,0.406946,0.260781
1.06,32.4,-61.1,4.35,1.01,1.162032,0.701712
1.13,37.3,-61.6,4.33,0.97,1.199788,0.768851
0.19,33.4,-61.3,1.78,0.33,0.491974,0.314238
0.38,32.9,-62,2.48,0.52,0.695756,0.455742
0.77,37.8,-62.6,3.29,0.76,0.9904,0.750428
0.08,33.7,-62.8,1.09,0.28,0.319235,0.22756
0.17,34.2,-63,1.53,0.37,0.465361,0.362626
0.05,34.6,-63.2,0.86,0.23,0.252377,0.180918
0.26,30.6,-64.9,1.9,0.48,0.575509,0.443296
1.21,27.4,-64.1,4.35,0.81,1.241532,0.838797
1.39,25.9,-64.2,4.99,1.06,1.330677,0.801338
0.32,28.3,-64.6,2.06,0.63,0.63847,0.527373
0.36,27.9,-65,2.34,0.62,0.677199,0.470181
0.7,29.9,-64.4,3.19,0.7,0.944309,0.687515
0.75,30.9,-63.6,3.81,0.7,0.977453,0.555726
0.47,30.2,-63.3,2.68,0.71,0.773774,0.534663
0.52,29.5,-63,2.78,0.69,0.813892,0.578537
0.78,28.6,-62.6,3.71,0.82,0.99681,0.607455
0.31,27.6,-62.3,2.21,0.63,0.628414,0.421844
1.1,26.7,-62.6,4.03,0.94,1.183754,0.847216
0.25,33.6,-63.3,2.15,0.35,0.564333,0.332018
0.76,27.1,-61.5,3.54,0.75,0.983948,0.633967
0.69,25.8,-61.5,3.24,0.87,0.93754,0.650594
0.56,25,-61.2,2.83,0.67,0.844616,0.62667
1.2,29.4,-61.4,4.82,0.79,1.236391,0.702709
0.3,29.3,-60.5,2.26,0.41,0.618195,0.387922
0.19,29.8,-62.2,1.72,0.36,0.491974,0.334066
0.76,30.7,-60.3,3.72,0.64,0.983948,0.585249
0.24,30.6,-58.2,2.05,0.48,0.552931,0.339256
0.61,29.4,-58.3,3.29,0.71,0.881516,0.534909
0.45,26.1,-56.4,2.65,0.57,0.757132,0.512696
0.13,26.2,-55.8,1.38,0.32,0.406946,0.294111
0.63,25.7,-55.2,3.47,0.63,0.89585,0.514026
1.1,26.7,-55.3,4.35,0.87,1.183754,0.736149
0.44,28.6,-55.4,3.39,0.38,0.748672,0.349834
0.69,30.2,-55,3.58,0.62,0.93754,0.549363
0.36,30.3,-51.3,2.67,0.39,0.677199,0.378931
1.48,26.8,-45.5,4.91,0.99,1.373081,0.893963
0.2,26.3,-44.7,2.19,0.24,0.504754,0.248844
0.86,28.1,-42.5,3.35,0.96,1.046681,0.891707
0.39,24.9,-42.2,2.28,0.63,0.704851,0.576996
1.73,26.4,-41.5,5.04,1.2,1.484527,1.068794
0.35,24.4,-41.7,2.46,0.49,0.667727,0.413726
0.62,29.9,-39.7,3.07,0.68,0.888712,0.617235
0.84,30.2,-40.4,3.69,0.69,1.034439,0.676472
1.41,28.3,-39.8,4.73,1.01,1.340216,0.893319
0.23,27.1,-38.1,1.88,0.45,0.541289,0.372156
0.71,27.4,-38.9,3.65,0.8,0.95103,0.553075
0.59,28.1,-37.3,3.25,0.67,0.866944,0.522455
0.32,32.6,-37,2.17,0.52,0.63847,0.458793
0.62,27.3,-34.9,3.25,0.6,0.888712,0.557153
0.88,27.4,-34.1,4.06,0.68,1.058782,0.616491
0.45,28.2,-33.5,2.87,0.48,0.757132,0.448651
0.57,29.6,-33.8,3.33,0.51,0.852124,0.482743
0.84,29.5,-33.1,3.71,0.68,1.034439,0.670101
0.99,27,-33,3.95,0.87,1.123008,0.753278
0.4,28.3,-32.7,2.59,0.52,0.713831,0.453494
0.16,27.6,-32.6,1.76,0.26,0.451466,0.25695
0.69,26.8,-26.4,3.39,0.7,0.93754,0.598935
0.66,28.6,-25.4,3.33,0.69,0.916932,0.581486
0.59,29.6,-25.8,3.57,0.51,0.866944,0.456914
0.38,28.8,-23.7,2.5,0.51,0.695756,0.449393
0.26,27.7,-23.6,1.99,0.47,0.575509,0.399111
0.1,27.2,-23.9,1.15,0.33,0.356915,0.296505
0.12,26.9,-24.1,1.26,0.38,0.390981,0.324519
0.14,27.6,-24.1,1.6,0.26,0.422308,0.250742
0.08,28.1,-23.8,1.14,0.24,0.319235,0.208889
0.13,28.2,-24.1,1.5,0.27,0.406946,0.25223
0.74,26.4,-19.3,3.45,0.76,0.970915,0.639342
0.74,25.8,-19.8,4.01,0.55,0.970915,0.509654
0.97,25.4,-20.6,4.16,0.75,1.111606,0.671586
0.15,25.7,-18.6,1.45,0.36,0.43713,0.332725
0.07,25.4,-18.6,1.08,0.2,0.298617,0.191254
0.12,25.2,-18.3,1.29,0.35,0.390981,0.301867
0.68,22.9,-19.2,3.65,0.56,0.930721,0.524581
0.17,20.5,-19.5,1.49,0.39,0.465361,0.396009
0.28,23.2,-19.7,2.24,0.38,0.597234,0.35981
0.32,19.8,-19.6,2.33,0.44,0.63847,0.401792
0.25,19.7,-20.1,1.89,0.48,0.564333,0.419332
0.2,19.2,-19.8,1.77,0.45,0.504754,0.340789
0.33,18.5,-20.2,2.19,0.52,0.648369,0.472324
0.38,17.1,-19.6,2.29,0.64,0.695756,0.540254
0.14,16.3,-20.1,1.93,0.2,0.422308,0.195376
0.17,15.5,-20.3,1.6,0.37,0.465361,0.326572
0.12,15.2,-20.8,1.35,0.3,0.390981,0.272164
0.26,15.8,-20.8,1.97,0.45,0.575509,0.407394
0.88,17.5,-20.5,3.79,0.92,1.058782,0.688165
0.18,20.1,-20.6,1.74,0.34,0.478852,0.303675
0.14,19.4,-20.4,1.63,0.34,0.422308,0.243909
0.39,18.7,-20.8,2.52,0.5,0.704851,0.459251
0.3,15.3,-21.2,2.03,0.52,0.618195,0.483185
0.53,14.3,-22,2.81,0.68,0.821681,0.582586
0.33,13.2,-22.1,2.33,0.48,0.648369,0.418738
0.87,19.5,-22.1,3.99,0.75,1.052749,0.623793
0.42,19.8,-23.3,2.5,0.57,0.731459,0.519301
0.16,13.6,-22.5,1.54,0.38,0.451466,0.322094
0.08,14,-22.7,1.09,0.27,0.319235,0.22756
0.13,12.6,-22.4,1.33,0.36,0.406946,0.322642
0.13,10.5,-22.7,1.35,0.35,0.406946,0.309729
0.31,10.2,-23.1,2.19,0.57,0.628414,0.429141
0.2,10.1,-23.5,1.84,0.39,0.504754,0.318362
0.09,10.7,-23.4,1.12,0.28,0.3386,0.259796
1.36,11.5,-22.9,4.49,1.07,1.316239,0.93799
0.34,13,-22.9,2.22,0.53,0.658119,0.480849
0.16,12.6,-23.3,1.59,0.37,0.451466,0.302452
0.06,12.3,-23.6,0.95,0.24,0.276465,0.194649
0.32,11.8,-24,2.53,0.38,0.63847,0.35477
1.18,17.3,-24.2,4.6,1.32,1.226044,0.737763
0.17,18,-24.1,1.56,0.38,0.465361,0.345135
0.47,20.9,-23.9,2.75,0.56,0.773774,0.509444
1.04,19.3,-24.5,3.82,1.08,1.151017,0.874142
0.23,16.2,-24.6,1.81,0.46,0.541289,0.403734
0.78,15.8,-25.4,3.52,0.93,0.99681,0.663823
1.19,13.7,-29.6,4.02,1.21,1.231228,0.978089
1.09,15,-30.7,4.59,0.86,1.178361,0.670535
0.21,15.2,-31.8,1.67,0.46,0.517219,0.42621
0.22,14.9,-32.3,1.76,0.45,0.529391,0.400519
0.88,14.3,-32.7,3.61,0.81,1.058782,0.755358
0.59,17.8,-32.1,3.02,0.64,0.866944,0.592321
0.56,20.5,-31.9,3.58,0.5,0.844616,0.428619
0.49,19.8,-32.2,3.41,0.46,0.790066,0.391783
0.19,18.7,-32.3,1.71,0.46,0.491974,0.337822
0.25,18.5,-32.9,1.87,0.46,0.564333,0.430507
0.23,19.2,-32.6,1.9,0.44,0.541289,0.364726
0.65,19.6,-33,3.34,0.61,0.909959,0.567033
0.15,19.1,-33.3,1.78,0.26,0.43713,0.234178
0.64,21.4,-32.4,3.52,0.73,0.902932,0.513288
0.32,20.9,-33,2.18,0.49,0.63847,0.454304
0.79,20.4,-33.7,3.81,0.73,1.00318,0.592584
0.16,19.7,-33.7,1.72,0.36,0.451466,0.265763
0.62,20.8,-34.4,3.14,0.75,0.888712,0.591285
0.29,20,-34.1,2.61,0.35,0.607805,0.303474
0.12,20,-34.4,1.42,0.25,0.390981,0.248314
0.54,21.6,-34.9,3.08,0.5,0.829396,0.507293
0.76,19.8,-35.1,3.8,0.67,0.983948,0.566973
0.31,18.8,-35.6,2.37,0.41,0.628414,0.375361
0.53,18.3,-34.9,2.88,0.63,0.821681,0.554885
1.05,17.8,-39.2,4.15,0.84,1.156538,0.7485
1.16,21.5,-42,4.16,0.93,1.21561,0.860489
0.65,22.8,-43.5,3.07,0.69,0.909959,0.664448
1.28,21.3,-42.9,4.47,0.96,1.276939,0.864187
0.31,19.9,-43,2.39,0.4,0.628414,0.370609
0.16,21.7,-43.6,1.51,0.34,0.451466,0.336657
0.16,18.1,-44.3,1.53,0.34,0.451466,0.326655
0.17,17.3,-44.5,1.8,0.36,0.465361,0.267855
0.24,17.5,-44.8,2.04,0.35,0.552931,0.341914
0.08,17.3,-44.2,1.24,0.22,0.319235,0.182933
0.06,16.8,-44.2,0.96,0.26,0.276465,0.190643
0.7,16.2,-44.5,3.53,0.74,0.944309,0.571554
0.4,21.4,-45.5,2.67,0.64,0.713831,0.431771
0.18,21.5,-46.2,2.13,0.31,0.478852,0.228886
0.18,21.8,-45.9,1.85,0.44,0.478852,0.276073
0.18,23.3,-45.9,1.71,0.37,0.478852,0.31285
0.7,22.7,-46.6,3.4,0.73,0.944309,0.607642
0.23,19.6,-47.3,1.95,0.53,0.541289,0.348208
0.53,18.6,-47.2,3.43,0.54,0.821681,0.425356
0.1,23.5,-50.2,1.19,0.36,0.356915,0.26836
0.76,22.7,-50.8,3.92,0.61,0.983948,0.542396
